layer,rel_path,family,module,role,has_desc,has_state,has_algo,has_ctx,is_hot_path,is_bridge,has_legacy_hot_path,tested,note
L4_PH,ufc_core/L4_PH/Material/Contract/PH_MatVisc_Defn.f90,Contract,PH_MatVisc_Defn,Def,False,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Contract/PH_UMAT_Def.f90,Contract,PH_UMAT_Def,Def,False,False,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Creep/PH_Mat_Creep_Core.f90,Creep,PH_Mat_Creep_Core,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Damage/PH_Mat_Lemaitre_CDM.f90,Damage,PH_Mat_Lemaitre_CDM,Domain,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Damage/PH_MatDam_Gurson.f90,Damage,PH_MatDam_Gurson,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatELA_ElasCall.f90,Dispatch,PH_MatELA_ElasCall,Def,False,False,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatEval.f90,Dispatch,PH_MatEval,Domain,True,True,True,True,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatPLM_Kernels.f90,Dispatch,PH_MatPLM_Kernels,Def,False,False,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatPLM_LegacyFacadeUMATs.f90,Dispatch,PH_MatPLM_LegacyFacadeUMATs,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatPLM_PlastCall.f90,Dispatch,PH_MatPLM_PlastCall,Def,False,False,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Dispatch/PH_MatPLMEval.f90,Dispatch,PH_MatPLMEval,Def,True,False,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Elas/PH_Mat_Elas_Brg.f90,Elas,PH_Mat_Elas_Brg,Def,True,False,False,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Elas/PH_Mat_Elas_Core.f90,Elas,PH_Mat_Elas_Core,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Elas/PH_Mat_Elas_Def.f90,Elas,PH_Mat_Elas_Def,Def,True,True,False,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Geo/PH_MatGeo_CamClay.f90,Geo,PH_MatGeo_CamClay,Domain,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Geo/PH_MatGeo_DruckerPrager.f90,Geo,PH_MatGeo_DruckerPrager,Domain,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Geo/PH_MatGeo_MohrCoulomb.f90,Geo,PH_MatGeo_MohrCoulomb,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/HyperElas/PH_Mat_HyperElas_Core.f90,HyperElas,PH_Mat_HyperElas_Core,Core,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/HyperElas/PH_Mat_NeoHookean.f90,HyperElas,PH_Mat_NeoHookean,Domain,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/PH_Mat_Aux_Def.f90,Root,PH_Mat_Aux_Def,Def,True,True,True,True,True,False,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/PH_Mat_Core.f90,Root,PH_Mat_Core,Domain,True,True,True,True,True,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/PH_Mat_Core_Types.f90,Root,PH_Mat_Core_Types,Def,False,True,False,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/PH_Mat_Def.f90,Root,PH_Mat_Def,Def,False,True,True,True,True,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/PH_Mat_Types.f90,Root,PH_Mat_Types,Domain,False,False,True,True,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/PH_Material_Domain_Core.f90,Root,PH_Material_Domain_Core,Def,True,True,True,True,True,True,False,True,
L4_PH,ufc_core/L4_PH/Material/Plast/PH_Mat_DP_Core.f90,Plast,PH_Mat_DP_Core,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Plast/PH_Mat_DP_Proc.f90,Plast,PH_Mat_DP_Proc,Domain,True,True,True,True,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Plast/PH_Mat_J2_RadialReturn.f90,Plast,PH_Mat_J2_RadialReturn,Domain,True,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Plast/PH_Mat_Plast_J2.f90,Plast,PH_Mat_Plast_J2,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Plast/PH_MatPlast_Barlat.f90,Plast,PH_MatPlast_Barlat,Domain,False,True,True,False,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Plast/PH_MatPlast_Chaboche.f90,Plast,PH_MatPlast_Chaboche,Domain,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Plast/PH_MatPlast_Crystal.f90,Plast,PH_MatPlast_Crystal,Def,False,False,False,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Plast/PH_MatPlast_Hill.f90,Plast,PH_MatPlast_Hill,Domain,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Shared/PH_Mat_hTensor.f90,Shared,PH_Mat_hTensor,Def,False,False,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Thermal/PH_Mat_Thermal_Core.f90,Thermal,PH_Mat_Thermal_Core,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Viscoelas/PH_Mat_Visco_Core.f90,Viscoelas,PH_Mat_Visco_Core,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Element/Shared/PH_Elem_MaterialRoute.f90,CrossLayer,PH_Elem_MaterialRoute,Def,True,True,True,True,True,True,False,True,
L5_RT,ufc_core/L5_RT/Material/RT_Mat_Brg.f90,Root,RT_Mat_Brg,Def,False,True,True,True,True,True,False,True,check thin-router boundary
L5_RT,ufc_core/L5_RT/Material/RT_Mat_Core.f90,Root,RT_Mat_Core,Def,False,True,True,True,True,True,False,True,check thin-router boundary
L5_RT,ufc_core/L5_RT/Material/RT_Mat_Def.f90,Root,RT_Mat_Def,Def,False,False,True,True,True,True,False,True,
